Phylostratum	GeneID	X4wpc	X5wpc	X6wpc	X7wpc	X8wpc	X9wpc	X10wpc	X11wpc	X12wpc	X13wpc	X16wpc	X18wpc	X19wpc	Neonate	Infant	Toddler	School	Teen	YoungAdult	MidAdult	Elderly
10	ENSG00000072080	0.075	0.29	0.655	0.253333333333333	0.416666666666667	0.692	0.393333333333333	0.49	0.36	0.64	0.78	0.706666666666667	0.893333333333333	0.52	0.9	0.94	0.98	0.6	0.7	0.86	0.58
1	ENSG00000072110	0.955	0.8	0.685	0.82	0.48	0.348	0.273333333333333	0.48	0.74	0.64	0.65	0.666666666666667	0.38	0.88	0.66	0.6	0.16	0.02	0.286666666666667	0.34	0.08
4	ENSG00000072133	0.96	0.82	0.755	0.84	0.51	0.52	0.233333333333333	0.4	0.78	0.48	0.64	0.433333333333333	0.526666666666667	0.72	0.42	0.26	0.1	0.02	0.1	0.06	0.17
4	ENSG00000072134	0.845	0.46	0.58	0.846666666666667	0.653333333333333	0.56	0.48	0.54	0.96	0.58	0.84	0.833333333333333	0.693333333333333	0.21	0.2	0.22	0.2	0.1	0.0933333333333333	0.14	0.1
2	ENSG00000072163	0.715	0.06	0.44	0.306666666666667	0.416666666666667	0.24	0.466666666666667	0.27	0.14	0.32	0.32	0.373333333333333	0.106666666666667	0.78	0.83	1	0.96	0.98	0.84	0.9	0.83
9	ENSG00000072195	0.97	0.66	0.575	0.726666666666667	0.61	0.392	0.486666666666667	0.33	0.42	0.38	0.24	0.48	0.2	0.44	0.16	0.56	0.16	0.06	0.253333333333333	0.02	0.47
5	ENSG00000072201	0.715	0.75	0.575	0.9	0.513333333333333	0.52	0.133333333333333	0.34	0.84	0.32	0.53	0.54	0.72	0.18	0.46	0.76	0.56	0.06	0.673333333333333	0.68	0.41
4	ENSG00000072210	0.795	0.71	0.55	0.58	0.26	0.388	0.106666666666667	0.27	0.5	0.32	0.44	0.333333333333333	0.52	0.47	0.77	0.84	0.88	0.96	0.92	0.94	0.68
9	ENSG00000072274	0.3	0.24	0.68	0.826666666666667	0.756666666666667	0.716	0.546666666666667	0.58	0.78	0.8	0.99	0.86	0.846666666666667	0.33	0.15	0.16	0.14	0.18	0.126666666666667	0.26	0.06
9	ENSG00000072310	0.72	0.58	0.695	0.853333333333333	0.626666666666667	0.376	0.46	0.33	0.48	0.42	0.54	0.48	0.3	0.05	0.07	0.28	0.44	0.84	0.526666666666667	0.82	0.14
3	ENSG00000072364	0.92	0.7	0.735	0.846666666666667	0.48	0.46	0.173333333333333	0.41	0.7	0.38	0.86	0.633333333333333	0.68	0.75	0.52	0.36	0.52	0.18	0.36	0.42	0.26
2	ENSG00000072401	0.72	0.92	0.735	0.78	0.47	0.472	0.273333333333333	0.21	0.22	0.12	0.73	0.5	0.546666666666667	0.92	0.73	0.62	0.44	0.06	0.373333333333333	0.24	0.23
2	ENSG00000072415	0.935	0.76	0.61	0.873333333333333	0.37	0.488	0.0866666666666667	0.29	0.5	0.4	0.69	0.5	0.68	0.46	0.47	0.7	0.68	0.46	0.5	0.9	0.48
3	ENSG00000072422	0.97	0.7	0.565	0.78	0.433333333333333	0.444	0.16	0.44	0.44	0.54	0.57	0.513333333333333	0.44	0.89	0.44	0.74	0.12	0.3	0.673333333333333	0.1	0.48
5	ENSG00000072506	0.91	0.63	0.42	0.466666666666667	0.353333333333333	0.304	0.326666666666667	0.35	0.2	0.36	0.13	0.266666666666667	0.16	0.39	0.78	0.92	0.96	0.78	0.86	0.8	0.76
10	ENSG00000072571	0.71	0.46	0.665	0.88	0.663333333333333	0.668	0.44	0.56	0.9	0.72	0.88	0.846666666666667	0.813333333333333	0.26	0.18	0.2	0.04	0.02	0.1	0.18	0.11
5	ENSG00000072609	0.92	0.64	0.605	0.853333333333333	0.673333333333333	0.552	0.353333333333333	0.44	0.66	0.62	0.73	0.806666666666667	0.666666666666667	0.54	0.14	0.14	0.02	0.1	0.233333333333333	0.2	0.06
2	ENSG00000072682	0.9	0.82	0.575	0.58	0.486666666666667	0.352	0.52	0.54	0.12	0.26	0.32	0.333333333333333	0.133333333333333	0.57	0.69	0.28	0.42	0.04	0.433333333333333	0.06	0.52
7	ENSG00000072736	0.965	0.73	0.765	0.806666666666667	0.596666666666667	0.568	0.406666666666667	0.46	0.82	0.6	0.75	0.64	0.646666666666667	0.19	0.12	0.26	0.32	0.02	0.1	0.24	0.12
6	ENSG00000072756	0.945	0.66	0.82	0.813333333333333	0.53	0.496	0.16	0.55	0.66	0.5	0.86	0.56	0.566666666666667	0.73	0.21	0.36	0.04	0.12	0.306666666666667	0.08	0.13
6	ENSG00000072786	0.575	0.53	0.62	0.753333333333333	0.583333333333333	0.532	0.546666666666667	0.5	0.96	0.46	0.78	0.593333333333333	0.533333333333333	0.94	0.33	0.06	0.18	0.04	0.14	0.02	0.17
1	ENSG00000072803	0.955	0.73	0.63	0.82	0.476666666666667	0.444	0.16	0.39	0.72	0.6	0.71	0.586666666666667	0.6	0.83	0.31	0.56	0.46	0.14	0.36	0.54	0.17
2	ENSG00000072849	0.925	0.92	0.635	0.426666666666667	0.426666666666667	0.352	0.426666666666667	0.42	0.18	0.38	0.42	0.22	0.16	0.47	0.76	0.82	0.24	0.66	0.66	0.26	0.2
7	ENSG00000072952	0.82	0.76	0.66	0.866666666666667	0.553333333333333	0.368	0.213333333333333	0.56	0.92	0.4	0.57	0.68	0.373333333333333	0.81	0.45	0.9	0.2	0.06	0.226666666666667	0.04	0.21
5	ENSG00000072954	0.775	0.74	0.42	0.6	0.223333333333333	0.408	0.266666666666667	0.34	0.18	0.52	0.43	0.3	0.506666666666667	0.61	0.39	0.92	0.96	0.84	0.866666666666667	0.98	0.92
1	ENSG00000072958	0.97	0.63	0.625	0.853333333333333	0.573333333333333	0.308	0.273333333333333	0.27	0.52	0.64	0.38	0.406666666666667	0.24	0.43	0.04	0.76	0.46	0.28	0.426666666666667	0.66	0.34
6	ENSG00000073060	0.92	0.73	0.535	0.786666666666667	0.39	0.172	0.373333333333333	0.33	0.22	0.44	0.16	0.346666666666667	0.113333333333333	0.7	0.63	0.76	0.68	0.62	0.513333333333333	0.88	0.4
2	ENSG00000073111	0.905	0.43	0.61	0.893333333333333	0.65	0.588	0.54	0.54	0.76	0.8	0.77	0.8	0.693333333333333	0.25	0.15	0.1	0.14	0.02	0.14	0.22	0.06
3	ENSG00000073150	0.665	0.07	0.335	0.453333333333333	0.476666666666667	0.212	0.513333333333333	0.49	0.34	0.26	0.12	0.453333333333333	0.126666666666667	0.54	0.62	0.96	0.98	0.8	0.893333333333333	1	0.82
5	ENSG00000073169	0.59	0.09	0.445	0.44	0.55	0.288	0.586666666666667	0.32	0.12	0.32	0.22	0.326666666666667	0.0666666666666667	0.35	0.45	0.98	0.96	0.74	0.74	0.92	0.65
9	ENSG00000073331	0.525	0.52	0.58	0.366666666666667	0.513333333333333	0.344	0.213333333333333	0.11	0.5	0.2	0.58	0.6	0.48	0.97	0.93	0.86	0.76	0.74	0.84	0.84	0.79
4	ENSG00000073350	0.675	0.21	0.465	0.366666666666667	0.47	0.308	0.473333333333333	0.28	0.04	0.18	0.17	0.3	0.0866666666666667	0.57	0.49	0.94	0.98	0.96	0.82	0.76	0.81
6	ENSG00000073417	0.815	0.71	0.58	0.593333333333333	0.423333333333333	0.372	0.373333333333333	0.34	0.06	0.26	0.72	0.313333333333333	0.346666666666667	0.76	0.61	0.82	0.74	0.3	0.78	0.72	0.34
4	ENSG00000073536	0.97	0.83	0.745	0.833333333333333	0.586666666666667	0.456	0.54	0.52	0.62	0.68	0.78	0.706666666666667	0.48	0.39	0.08	0.16	0.18	0.08	0.113333333333333	0.22	0.09
2	ENSG00000073578	0.43	0.59	0.365	0.24	0.47	0.356	0.406666666666667	0.36	0.02	0.16	0.18	0.246666666666667	0.2	0.63	0.68	0.9	0.96	0.94	0.966666666666667	0.78	0.79
1	ENSG00000073584	0.97	0.68	0.76	0.866666666666667	0.593333333333333	0.544	0.36	0.45	0.78	0.42	0.73	0.68	0.613333333333333	0.47	0.4	0.22	0.14	0.04	0.153333333333333	0.1	0.04
1	ENSG00000073614	0.925	0.59	0.655	0.733333333333333	0.586666666666667	0.472	0.28	0.48	0.8	0.58	0.86	0.813333333333333	0.666666666666667	0.52	0.44	0.26	0.3	0.06	0.406666666666667	0.52	0.19
8	ENSG00000073711	0.96	0.75	0.775	0.873333333333333	0.503333333333333	0.548	0.34	0.53	0.74	0.58	0.79	0.56	0.66	0.66	0.14	0.14	0.08	0.06	0.173333333333333	0.18	0.07
1	ENSG00000073712	0.96	0.67	0.545	0.553333333333333	0.346666666666667	0.348	0.1	0.33	0.42	0.14	0.52	0.446666666666667	0.446666666666667	0.9	0.81	0.88	0.82	0.56	0.74	0.74	0.63
6	ENSG00000073734	0.06	0.21	0.425	0.246666666666667	0.43	0.524	0.393333333333333	0.55	0.6	0.58	0.67	0.62	0.706666666666667	0.83	0.9	0.84	1	0.96	0.866666666666667	0.88	0.81
8	ENSG00000073737	0.79	0.97	0.775	0.786666666666667	0.456666666666667	0.472	0.426666666666667	0.67	0.76	0.46	0.71	0.56	0.413333333333333	0.78	0.47	0.1	0.22	0.04	0.306666666666667	0.02	0.13
4	ENSG00000073756	0.97	0.73	0.475	0.48	0.48	0.344	0.193333333333333	0.37	0.06	0.02	0.26	0.466666666666667	0.42	0.72	0.67	0.82	0.26	0.38	0.633333333333333	0.8	0.77
3	ENSG00000073792	0.95	0.69	0.72	0.886666666666667	0.56	0.548	0.373333333333333	0.57	0.86	0.6	0.76	0.673333333333333	0.626666666666667	0.38	0.19	0.18	0.1	0.04	0.126666666666667	0.02	0.11
4	ENSG00000073803	0.91	0.69	0.65	0.78	0.43	0.512	0.286666666666667	0.4	0.64	0.6	0.79	0.6	0.746666666666667	0.69	0.78	0.46	0.16	0.04	0.333333333333333	0.36	0.18
6	ENSG00000073849	0.35	0.58	0.58	0.586666666666667	0.326666666666667	0.456	0.2	0.4	0.44	0.6	0.68	0.566666666666667	0.64	0.64	0.96	0.9	0.98	0.8	0.826666666666667	0.96	0.69
1	ENSG00000073910	0.495	0.29	0.42	0.52	0.453333333333333	0.44	0.273333333333333	0.15	0.3	0.74	0.73	0.553333333333333	0.546666666666667	0.94	0.97	0.9	0.84	0.14	0.813333333333333	0.94	0.7
2	ENSG00000073921	0.715	0.42	0.62	0.926666666666667	0.636666666666667	0.604	0.32	0.44	0.84	0.66	0.9	0.76	0.78	0.63	0.31	0.38	0.1	0.04	0.206666666666667	0.3	0.07
1	ENSG00000074054	0.925	0.6	0.735	0.88	0.593333333333333	0.544	0.266666666666667	0.35	0.66	0.6	0.85	0.753333333333333	0.686666666666667	0.52	0.29	0.4	0.32	0.04	0.193333333333333	0.36	0.14
9	ENSG00000074071	0.935	0.57	0.51	0.626666666666667	0.573333333333333	0.376	0.666666666666667	0.53	0.1	0.5	0.24	0.413333333333333	0.08	0.3	0.38	0.6	0.3	0.24	0.386666666666667	0.08	0.11
3	ENSG00000074201	0.97	0.89	0.655	0.766666666666667	0.453333333333333	0.508	0.28	0.47	0.7	0.5	0.69	0.593333333333333	0.673333333333333	0.61	0.7	0.16	0.3	0.14	0.353333333333333	0.22	0.07
1	ENSG00000074266	0.835	0.62	0.675	0.793333333333333	0.623333333333333	0.624	0.333333333333333	0.44	0.5	0.4	0.73	0.513333333333333	0.573333333333333	0.52	0.26	0.38	0.24	0.04	0.233333333333333	0.06	0.11
10	ENSG00000074276	0.9	0.83	0.65	0.813333333333333	0.4	0.4	0.413333333333333	0.54	0.4	0.58	0.52	0.326666666666667	0.353333333333333	0.03	0.28	0.12	0.08	0.06	0.72	0.9	0.59
3	ENSG00000074356	0.835	0.75	0.6	0.813333333333333	0.593333333333333	0.608	0.433333333333333	0.21	0.36	0.74	0.72	0.42	0.606666666666667	0.48	0.09	0.56	0.08	0.02	0.306666666666667	0.06	0.31
6	ENSG00000074370	0.415	0.23	0.82	0.906666666666667	0.7	0.392	0.466666666666667	0.53	0.86	0.84	0.84	0.98	0.453333333333333	0.39	0.38	0.34	0.2	0.02	0.253333333333333	0.04	0.43
7	ENSG00000074410	0.97	0.83	0.675	0.86	0.563333333333333	0.444	0.566666666666667	0.47	0.58	0.52	0.53	0.553333333333333	0.4	0.53	0.12	0.12	0.08	0.14	0.226666666666667	0.16	0.06
6	ENSG00000074416	0.265	0.45	0.445	0.586666666666667	0.413333333333333	0.408	0.233333333333333	0.19	0.8	0.44	0.56	0.606666666666667	0.5	0.76	0.68	1	0.96	0.94	0.9	0.98	0.85
5	ENSG00000074527	0.345	0.19	0.45	0.546666666666667	0.44	0.524	0.173333333333333	0.36	0.52	0.28	0.65	0.626666666666667	0.686666666666667	0.89	0.93	0.94	0.88	0.9	0.906666666666667	0.7	0.73
5	ENSG00000074582	0.925	0.78	0.515	0.426666666666667	0.576666666666667	0.368	0.48	0.31	0.3	0.26	0.37	0.366666666666667	0.08	0.23	0.34	0.74	0.64	0.34	0.666666666666667	0.2	0.46
2	ENSG00000074603	0.865	0.69	0.67	0.88	0.533333333333333	0.536	0.113333333333333	0.42	0.78	0.48	0.89	0.633333333333333	0.72	0.71	0.33	0.52	0.4	0.04	0.246666666666667	0.54	0.21
3	ENSG00000074657	0.965	0.84	0.65	0.806666666666667	0.48	0.376	0.226666666666667	0.2	0.68	0.36	0.54	0.58	0.38	0.9	0.4	0.52	0.32	0.06	0.36	0.28	0.5
5	ENSG00000074695	0.955	0.8	0.67	0.813333333333333	0.416666666666667	0.364	0.106666666666667	0.31	0.32	0.28	0.71	0.486666666666667	0.506666666666667	0.45	0.68	0.88	0.66	0.38	0.573333333333333	0.86	0.33
6	ENSG00000074696	0.96	0.91	0.66	0.846666666666667	0.403333333333333	0.504	0.193333333333333	0.4	0.64	0.62	0.74	0.56	0.66	0.27	0.58	0.56	0.34	0.14	0.48	0.78	0.18
9	ENSG00000074706	0.73	0.8	0.52	0.626666666666667	0.37	0.336	0.1	0.43	0.6	0.36	0.36	0.466666666666667	0.473333333333333	0.77	0.6	0.92	0.76	0.3	0.806666666666667	0.72	0.71
5	ENSG00000074755	0.91	0.63	0.67	0.853333333333333	0.576666666666667	0.46	0.313333333333333	0.31	0.74	0.56	0.86	0.726666666666667	0.64	0.61	0.27	0.6	0.3	0.06	0.246666666666667	0.44	0.15
2	ENSG00000074800	0.97	0.91	0.68	0.82	0.513333333333333	0.384	0.526666666666667	0.57	0.58	0.62	0.56	0.58	0.313333333333333	0.58	0.39	0.26	0.14	0.04	0.2	0.38	0.04
8	ENSG00000074842	0.94	0.95	0.615	0.74	0.386666666666667	0.34	0.353333333333333	0.55	0.24	0.5	0.41	0.413333333333333	0.166666666666667	0.56	0.63	0.78	0.18	0.44	0.52	0.62	0.05
4	ENSG00000074855	0.93	0.44	0.545	0.706666666666667	0.413333333333333	0.252	0.286666666666667	0.29	0.44	0.2	0.31	0.353333333333333	0.186666666666667	0.65	0.44	0.9	0.88	0.3	0.693333333333333	0.92	0.67
4	ENSG00000074935	0.7	0.43	0.495	0.573333333333333	0.39	0.34	0.113333333333333	0.18	0.36	0.24	0.63	0.413333333333333	0.413333333333333	0.75	0.82	0.98	0.86	0.82	0.893333333333333	1	0.83
5	ENSG00000074964	0.685	0.53	0.63	0.6	0.426666666666667	0.336	0.286666666666667	0.23	0.12	0.56	0.51	0.313333333333333	0.253333333333333	0.31	0.47	1	0.98	0.5	0.786666666666667	0.92	0.76
1	ENSG00000075089	0.75	0.87	0.545	0.9	0.456666666666667	0.644	0.153333333333333	0.37	0.3	0.24	0.68	0.54	0.833333333333333	0.42	0.7	0.68	0.64	0.32	0.46	0.62	0.18
9	ENSG00000075131	0.92	0.6	0.67	0.813333333333333	0.533333333333333	0.592	0.446666666666667	0.69	0.92	0.4	0.69	0.46	0.673333333333333	0.52	0.11	0.22	0.14	0.04	0.1	0.18	0.13
3	ENSG00000075142	0.945	0.59	0.535	0.74	0.513333333333333	0.62	0.54	0.61	0.9	0.88	0.71	0.646666666666667	0.733333333333333	0.63	0.26	0.14	0.1	0.02	0.166666666666667	0.04	0.07
6	ENSG00000075151	0.965	0.83	0.695	0.8	0.48	0.364	0.2	0.34	0.54	0.52	0.55	0.466666666666667	0.22	0.82	0.41	0.7	0.12	0.06	0.486666666666667	0.2	0.23
7	ENSG00000075188	0.85	0.58	0.665	0.92	0.596666666666667	0.696	0.446666666666667	0.4	0.72	0.62	0.85	0.653333333333333	0.72	0.26	0.11	0.22	0.16	0.02	0.153333333333333	0.08	0.08
2	ENSG00000075223	0.97	0.35	0.555	0.72	0.53	0.472	0.193333333333333	0.13	0.62	0.54	0.45	0.726666666666667	0.506666666666667	0.57	0.45	0.72	0.68	0.06	0.36	0.2	0.47
6	ENSG00000075234	0.88	0.69	0.49	0.72	0.306666666666667	0.288	0.393333333333333	0.23	0.36	0.38	0.49	0.426666666666667	0.366666666666667	0.32	0.5	0.94	1	0.68	0.78	0.98	0.62
6	ENSG00000075239	0.655	0.63	0.54	0.38	0.336666666666667	0.444	0.133333333333333	0.53	0.36	0.08	0.5	0.506666666666667	0.606666666666667	0.5	0.97	0.84	0.92	0.9	0.94	0.86	0.81
3	ENSG00000075240	0.93	0.29	0.56	0.653333333333333	0.393333333333333	0.324	0.38	0.55	0.52	0.22	0.65	0.506666666666667	0.366666666666667	0.37	0.8	0.92	0.82	0.88	0.413333333333333	0.84	0.37
7	ENSG00000075275	0.845	0.47	0.44	0.56	0.44	0.316	0.253333333333333	0.17	0.1	0.32	0.34	0.4	0.253333333333333	0.49	0.39	0.88	0.78	0.96	0.906666666666667	0.92	0.88
10	ENSG00000075292	0.715	0.33	0.545	0.28	0.473333333333333	0.368	0.473333333333333	0.47	0.1	0.18	0.38	0.14	0.14	0.72	0.68	0.6	0.58	0.9	0.72	0.12	0.65
10	ENSG00000075303	0.76	0.76	0.58	0.913333333333333	0.56	0.544	0.226666666666667	0.39	0.64	0.7	0.85	0.666666666666667	0.773333333333333	0.7	0.55	0.12	0.24	0.08	0.206666666666667	0.54	0.06
8	ENSG00000075336	0.915	0.63	0.615	0.8	0.553333333333333	0.56	0.2	0.25	0.54	0.58	0.75	0.573333333333333	0.68	0.45	0.83	0.9	0.24	0.06	0.36	0.16	0.12
6	ENSG00000075340	0.31	0.31	0.615	0.793333333333333	0.753333333333333	0.684	0.573333333333333	0.75	0.86	0.92	0.82	0.886666666666667	0.78	0.3	0.13	0.16	0.2	0.06	0.0666666666666667	0.04	0.21
3	ENSG00000075391	0.955	0.75	0.725	0.84	0.486666666666667	0.476	0.14	0.33	0.64	0.72	0.8	0.593333333333333	0.633333333333333	0.86	0.25	0.6	0.32	0.1	0.373333333333333	0.34	0.2
9	ENSG00000075399	0.835	0.39	0.605	0.526666666666667	0.443333333333333	0.272	0.633333333333333	0.17	0.18	0.38	0.45	0.26	0.146666666666667	0.38	0.25	0.98	0.72	0.48	0.686666666666667	0.76	0.55
1	ENSG00000075413	0.495	0.19	0.62	0.6	0.796666666666667	0.664	0.653333333333333	0.54	0.48	0.6	0.79	0.666666666666667	0.546666666666667	0.32	0.25	0.22	0.08	0.06	0.153333333333333	0.02	0.2
3	ENSG00000075415	0.96	0.88	0.665	0.68	0.57	0.476	0.46	0.4	0.14	0.28	0.45	0.44	0.366666666666667	0.63	0.36	0.48	0.2	0.06	0.186666666666667	0.36	0.1
5	ENSG00000075420	0.955	0.88	0.72	0.793333333333333	0.493333333333333	0.404	0.133333333333333	0.54	0.52	0.56	0.72	0.606666666666667	0.466666666666667	0.86	0.6	0.36	0.54	0.14	0.166666666666667	0.42	0.08
3	ENSG00000075426	0.875	0.67	0.555	0.573333333333333	0.536666666666667	0.304	0.226666666666667	0.56	0.18	0.1	0.51	0.666666666666667	0.446666666666667	0.94	0.77	0.58	0.4	0.12	0.566666666666667	0.28	0.32
2	ENSG00000075539	0.575	0.3	0.61	0.846666666666667	0.656666666666667	0.692	0.333333333333333	0.56	0.9	0.7	0.9	0.766666666666667	0.833333333333333	0.47	0.31	0.24	0.32	0.04	0.226666666666667	0.3	0.08
6	ENSG00000075568	0.965	0.67	0.67	0.8	0.536666666666667	0.5	0.206666666666667	0.25	0.72	0.8	0.76	0.653333333333333	0.653333333333333	0.46	0.36	0.64	0.48	0.04	0.32	0.5	0.09
6	ENSG00000075618	0.97	0.82	0.7	0.826666666666667	0.606666666666667	0.408	0.54	0.46	0.6	0.62	0.55	0.7	0.36	0.6	0.15	0.22	0.08	0.12	0.113333333333333	0.02	0.12
7	ENSG00000075643	0.645	0.69	0.53	0.52	0.3	0.228	0.233333333333333	0.16	0.12	0.56	0.39	0.3	0.36	0.88	0.87	0.96	0.78	0.9	0.92	0.86	0.64
3	ENSG00000075651	0.765	0.55	0.435	0.853333333333333	0.416666666666667	0.42	0.146666666666667	0.28	0.74	0.4	0.6	0.613333333333333	0.573333333333333	0.66	0.52	0.84	0.9	0.78	0.633333333333333	0.96	0.47
1	ENSG00000075711	0.925	0.91	0.675	0.793333333333333	0.406666666666667	0.568	0.14	0.25	0.42	0.24	0.73	0.333333333333333	0.566666666666667	0.53	0.46	0.74	0.62	0.14	0.36	0.6	0.29
5	ENSG00000075785	0.96	0.75	0.665	0.82	0.44	0.396	0.226666666666667	0.49	0.72	0.64	0.72	0.633333333333333	0.533333333333333	0.68	0.69	0.42	0.3	0.1	0.4	0.66	0.14
9	ENSG00000075826	0.805	0.61	0.615	0.646666666666667	0.46	0.388	0.306666666666667	0.32	0.12	0.38	0.53	0.266666666666667	0.153333333333333	0.16	0.25	0.94	0.8	0.68	0.793333333333333	0.74	0.54
5	ENSG00000075856	0.95	0.75	0.7	0.893333333333333	0.623333333333333	0.544	0.393333333333333	0.38	0.66	0.7	0.82	0.673333333333333	0.626666666666667	0.33	0.16	0.2	0.28	0.04	0.14	0.34	0.09
6	ENSG00000075884	0.06	0.18	0.47	0.286666666666667	0.556666666666667	0.504	0.546666666666667	0.64	0.76	0.28	0.58	0.726666666666667	0.553333333333333	0.99	0.87	0.88	0.5	0.14	0.646666666666667	0.06	0.91
4	ENSG00000075914	0.97	0.81	0.735	0.653333333333333	0.583333333333333	0.544	0.633333333333333	0.39	0.22	0.42	0.6	0.44	0.433333333333333	0.58	0.2	0.16	0.06	0.1	0.106666666666667	0.12	0.1
1	ENSG00000075945	0.9	0.67	0.625	0.826666666666667	0.45	0.608	0.226666666666667	0.4	0.88	0.62	0.78	0.633333333333333	0.833333333333333	0.47	0.33	0.5	0.44	0.22	0.413333333333333	0.28	0.26
5	ENSG00000075975	0.935	0.78	0.735	0.813333333333333	0.65	0.488	0.306666666666667	0.41	0.4	0.44	0.66	0.68	0.493333333333333	0.37	0.3	0.42	0.26	0.24	0.293333333333333	0.06	0.11
3	ENSG00000076003	0.87	0.52	0.66	0.913333333333333	0.596666666666667	0.628	0.506666666666667	0.52	0.78	0.74	0.76	0.713333333333333	0.726666666666667	0.25	0.11	0.18	0.04	0.08	0.12	0.22	0.11
3	ENSG00000076043	0.445	0.23	0.665	0.633333333333333	0.72	0.688	0.52	0.63	0.5	0.56	0.94	0.686666666666667	0.613333333333333	0.47	0.56	0.16	0.14	0.06	0.18	0.04	0.05
6	ENSG00000076053	0.97	0.66	0.59	0.726666666666667	0.443333333333333	0.5	0.24	0.51	0.76	0.66	0.8	0.7	0.713333333333333	0.48	0.76	0.48	0.42	0.22	0.4	0.58	0.18
5	ENSG00000076108	0.88	0.67	0.65	0.833333333333333	0.606666666666667	0.528	0.353333333333333	0.45	0.84	0.68	0.89	0.76	0.706666666666667	0.45	0.3	0.36	0.3	0.02	0.2	0.5	0.09
6	ENSG00000076201	0.945	0.68	0.72	0.833333333333333	0.63	0.432	0.52	0.33	0.64	0.68	0.63	0.66	0.46	0.3	0.13	0.32	0.2	0.04	0.193333333333333	0.46	0.07
4	ENSG00000076242	0.91	0.63	0.575	0.853333333333333	0.69	0.636	0.473333333333333	0.53	0.6	0.56	0.74	0.54	0.6	0.18	0.17	0.18	0.02	0.06	0.2	0.08	0.09
4	ENSG00000076248	0.97	0.85	0.74	0.82	0.57	0.524	0.266666666666667	0.38	0.72	0.62	0.68	0.7	0.64	0.25	0.2	0.4	0.42	0.12	0.233333333333333	0.32	0.08
5	ENSG00000076258	0.355	0.5	0.495	0.32	0.33	0.52	0.2	0.18	0.38	0.54	0.54	0.36	0.72	0.77	0.82	0.92	0.98	0.84	0.94	0.9	0.84
1	ENSG00000076321	0.905	0.54	0.47	0.78	0.496666666666667	0.496	0.18	0.29	0.78	0.34	0.76	0.66	0.72	0.65	0.66	0.74	0.58	0.14	0.62	0.4	0.22
9	ENSG00000076351	0.825	0.77	0.515	0.773333333333333	0.3	0.444	0.2	0.36	0.48	0.72	0.58	0.386666666666667	0.566666666666667	0.22	0.51	0.96	0.92	0.58	0.78	0.94	0.48
3	ENSG00000076356	0.95	0.91	0.715	0.726666666666667	0.61	0.42	0.266666666666667	0.36	0.06	0.26	0.71	0.64	0.286666666666667	0.78	0.38	0.34	0.1	0.3	0.38	0.42	0.11
5	ENSG00000076513	0.87	0.67	0.615	0.82	0.516666666666667	0.504	0.16	0.29	0.74	0.56	0.79	0.6	0.646666666666667	0.71	0.54	0.52	0.34	0.64	0.32	0.62	0.11
4	ENSG00000076554	0.93	0.79	0.56	0.6	0.3	0.304	0.08	0.28	0.44	0.56	0.58	0.42	0.406666666666667	0.74	0.83	0.88	0.62	0.54	0.746666666666667	0.98	0.6
4	ENSG00000076555	0.66	0.51	0.57	0.673333333333333	0.313333333333333	0.364	0.0733333333333333	0.29	0.62	0.34	0.58	0.206666666666667	0.48	0.6	0.51	0.98	0.84	0.96	0.9	1	0.84
7	ENSG00000076604	0.955	0.86	0.72	0.72	0.48	0.24	0.353333333333333	0.37	0.06	0.38	0.62	0.4	0.173333333333333	0.41	0.47	0.64	0.54	0.52	0.433333333333333	0.9	0.31
6	ENSG00000076641	0.67	0.64	0.59	0.746666666666667	0.393333333333333	0.468	0.493333333333333	0.53	0.7	0.26	0.79	0.533333333333333	0.573333333333333	0.99	0.82	0.68	0.06	0.02	0.466666666666667	0.2	0.33
7	ENSG00000076650	0.865	0.6	0.765	0.786666666666667	0.546666666666667	0.408	0.453333333333333	0.41	0.54	0.18	0.69	0.293333333333333	0.24	0.37	0.23	0.48	0.5	0.16	0.286666666666667	0.12	0.46
1	ENSG00000076685	0.965	0.83	0.72	0.773333333333333	0.506666666666667	0.524	0.2	0.29	0.58	0.42	0.79	0.66	0.686666666666667	0.79	0.71	0.34	0.44	0.06	0.313333333333333	0.08	0.15
10	ENSG00000076706	0.88	0.54	0.59	0.633333333333333	0.61	0.344	0.48	0.38	0.3	0.26	0.63	0.626666666666667	0.36	0.96	0.66	0.7	0.32	0.1	0.246666666666667	0.02	0.53
9	ENSG00000076770	0.74	0.68	0.67	0.773333333333333	0.52	0.656	0.16	0.44	0.7	0.6	0.85	0.753333333333333	0.946666666666667	0.78	0.48	0.54	0.42	0.1	0.233333333333333	0.48	0.08
4	ENSG00000076864	0.6	0.51	0.625	0.933333333333333	0.7	0.456	0.68	0.48	0.86	0.9	0.75	0.5	0.34	0.31	0.06	0.14	0.18	0.06	0.16	0.08	0.15
2	ENSG00000076984	0.96	0.39	0.66	0.88	0.663333333333333	0.392	0.493333333333333	0.36	0.68	0.78	0.69	0.66	0.3	0.26	0.16	0.24	0.92	0.04	0.153333333333333	0.22	0.08
9	ENSG00000077063	0.965	0.78	0.82	0.506666666666667	0.403333333333333	0.388	0.313333333333333	0.52	0.78	0.84	0.84	0.533333333333333	0.533333333333333	0.62	0.29	0.7	0.14	0.1	0.306666666666667	0.02	0.41
